3.341778168055654641e-01,6.157117869564475432e-02
3.160604762800454104e-01,3.179693679817321983e-02
2.856666856322453985e-01,4.076416171489518486e-02
3.484547404062724452e-01,4.979149941247890121e-02
2.730196009462183548e-01,2.077245333109085934e-02
3.372097829684866932e-01,2.561254770422317917e-02
2.688390493563252437e-01,2.419379018644927937e-02
2.728988846634032850e-01,1.486682253763481343e-02
2.447478347588869507e-01,8.325340560892235953e-03
3.151684308836625314e-01,3.497381052953135033e-02
3.345043493423073278e-01,4.693035500592100673e-02
2.798464404450470844e-01,3.068300306193728205e-02
3.055490301171575052e-01,4.203256810611966099e-02
2.571604727192758344e-01,1.453377230638910368e-02
2.828987258351257639e-01,2.936303112159355244e-02
2.646002260110654758e-01,3.568399426469288926e-02
3.057014185639778114e-01,3.055612310737367693e-02
3.128677509534887324e-01,4.333823843427039857e-02
2.990432736904961031e-01,4.076804260493561288e-02
3.391029333817310309e-01,8.119277515000708489e-02
3.292838807183954830e-01,4.397088429235408019e-02
3.362136588468019882e-01,4.702718226022845061e-02
3.427694679957717372e-01,5.052306870606156769e-02
2.109714621623600406e-01,1.046467561824992142e-02
3.402161947950231857e-01,5.137217979593237949e-02
2.989658624404953891e-01,2.679009646496070124e-02
3.590959800312832906e-01,5.705993359161745659e-02
3.522087144109833368e-01,5.548372312658900879e-02
2.764790115060208886e-01,2.760267987407681242e-02
2.984469947424666092e-01,2.378071369874915769e-02
3.171088163568182572e-01,7.221181608685678377e-02
2.667164794984903664e-01,-0.000000000000000000e+00
2.998799831420915774e-01,3.139093025683182409e-02
3.195223715646340890e-01,3.555567440319957334e-02
3.309254174559447259e-01,4.575597688769474092e-02
2.518914564125698252e-01,1.540677902715748698e-02
3.158895797203582489e-01,4.617112129429031681e-02
3.486405669560367349e-01,5.712249127226039919e-02
3.628414649981677176e-01,5.518189699984393792e-02
3.190158511795997409e-01,5.328385788826688063e-02
2.832382729737498717e-01,5.898949481976609177e-02
2.969019792427847748e-01,3.320348718322182341e-02
3.079794147816212191e-01,2.665208221337516878e-02
3.273692821120270935e-01,3.892525832309105815e-02
2.421681669504462675e-01,-0.000000000000000000e+00
3.227422069708922314e-01,4.808799468554847412e-02
3.937117199596036898e-01,6.777698705020082648e-02
3.649115179560487587e-01,6.978559151999408350e-02
3.398504074371966333e-01,5.558471047878103810e-02
3.576329306237372441e-01,6.899373146610826568e-02
3.476174289663152006e-01,6.907091553581727605e-02
2.987855495060975919e-01,4.162955983666486587e-02
3.148348364058589088e-01,3.783323968367521828e-02
2.325061482673724811e-01,1.631431792992715790e-02
2.988415728437293084e-01,2.726647418359821537e-02
3.106256381941076006e-01,6.124942701106177861e-02
3.293118544797364877e-01,3.880032958060994353e-02
3.100289582442323222e-01,3.336230525896832777e-02
2.938860448994820018e-01,1.855360728098978326e-02
3.373875288645099557e-01,4.770690558758986649e-02
2.773979208080143422e-01,2.383937301386849020e-02
3.319153237135522017e-01,3.357762756192066850e-02
3.351907651687515699e-01,4.195859531564666983e-02
2.442851015351772404e-01,2.366406356639467676e-02
2.767146333916769008e-01,2.406337122526125416e-02
2.322255465088117754e-01,4.323669957962202048e-02
2.757196903484802619e-01,2.346639887460892984e-02
3.078930637748753529e-01,3.973605436208512559e-02
3.102277640629911848e-01,4.684855895353401412e-02
2.890037392629154489e-01,1.140641099320474465e-02
2.824222272015749491e-01,1.553793782112984113e-02
2.821238114908278249e-01,1.459871132762034784e-02
2.486018367709250942e-01,2.297404137646628236e-02
3.163517927507314420e-01,3.760885110184035429e-02
3.427596758974866820e-01,5.387583388066083390e-02
3.214494432605874419e-01,3.246876564884539768e-02
2.720937702983248219e-01,6.482331557132908761e-02
2.817116172760747994e-01,3.066787170139747762e-02
2.919555476528108429e-01,2.691946855262270996e-02
2.689881933500550271e-01,1.324464369013366415e-02
2.695983763415586432e-01,2.037107337216702632e-02
2.255180684654958523e-01,5.862426154288357706e-03
2.861321841810967048e-01,2.310629099467240155e-02
2.412600717434185693e-01,-0.000000000000000000e+00
3.546828362953056146e-01,6.217207747205289597e-02
2.998681186810951971e-01,1.835073102491008301e-02
2.825009949735634573e-01,2.420079120424102267e-02
2.769617528894228742e-01,2.413102598590257525e-02
2.715805375457681081e-01,1.904740944539961775e-02
3.138733269244541879e-01,2.914524521685222733e-02
3.136064027564952061e-01,1.384273708631388045e-02
2.610097432498372783e-01,2.032021275184785203e-02
2.710814369684925729e-01,4.602663962409245940e-02
2.751305319626717871e-01,1.867179472325565526e-02
3.631634742497434343e-01,6.721803650031767108e-02
3.734828881701461323e-01,3.772298576504964918e-02
3.033395958921725200e-01,3.362151791743253626e-02
3.450444138715235143e-01,5.372997526893460302e-02
3.365736766754030551e-01,4.210692241530238772e-02
2.908557593118683005e-01,2.639250016252523562e-02
3.175712512687168254e-01,4.695418251332577481e-02
3.136527089570482207e-01,3.461717704747049179e-02
3.112169826976443066e-01,4.678814382298445568e-02
3.474851640811170705e-01,4.182214904009910750e-02
3.416276287369586773e-01,3.477962744001518447e-02
3.132472320276822875e-01,3.866609537620360054e-02
3.124957346667183722e-01,3.328747839410858833e-02
3.401602881446088578e-01,6.514236330617474702e-02
