3.063358324888358353e-01,2.795987634445229117e-02
2.204477090011031648e-01,-0.000000000000000000e+00
2.200257429562826883e-01,4.659940713885930841e-03
3.457101077609884276e-01,3.943034402026450447e-02
3.687280097153481928e-01,9.709637265341214407e-02
3.280316704808859396e-01,1.783452702437298212e-02
3.262140520214307227e-01,4.879381430484205223e-02
3.321449952643433789e-01,4.696639831197886583e-02
2.299779820514979423e-01,1.552360414841994288e-02
3.892050637586266237e-01,8.875689070889844490e-02
3.860154210121694573e-01,6.017798565555300405e-02
3.582530500978033938e-01,7.437960401914874009e-02
3.316428418250316756e-01,5.138536108811411762e-02
3.284181923353021171e-01,1.062565880935434533e-02
2.785424646433977691e-01,3.144518155255864034e-02
4.172696465396920074e-01,1.313934201926229006e-01
3.167475287024846264e-01,6.261097693045199197e-02
3.240894301423454804e-01,4.356106689636592144e-02
2.596232177331980751e-01,2.219386340909108857e-02
2.675517721529864779e-01,3.945048348535855343e-02
2.639143914130883672e-01,3.212136769784079693e-02
4.421922925770388479e-01,1.315833684971035589e-01
4.403396873575762260e-01,1.094048849127778750e-01
2.656334018166583988e-01,3.611125550784158311e-02
2.644420600345372407e-01,1.325779431104169744e-02
3.598129933597269958e-01,6.068930038602908528e-02
3.399182537386772340e-01,5.661692515599368175e-02
4.405009433770203375e-01,1.023678764125271201e-01
1.971891195256711693e-01,1.173588719089229022e-02
1.950293774769681077e-01,5.584387681712548943e-03
3.619735389398370251e-01,4.130715990957543882e-02
2.484242796778117768e-01,1.843142101483806472e-02
3.021235837379174227e-01,4.303775417835412065e-02
3.175596006264290727e-01,5.066395758788765774e-02
3.699969998312550024e-01,8.949142235568022241e-02
3.337507556623140470e-01,5.766306910049646267e-02
2.114592971983566549e-01,4.623942255006549540e-03
2.809868053528745135e-01,2.414665682157126139e-02
2.380514467350417496e-01,1.610692988548264107e-02
3.109885933890231824e-01,2.882319299328673506e-02
2.692360410473192411e-01,4.041263080638696215e-02
3.478000097750297837e-01,5.656772713796658081e-02
3.765924876847914216e-01,8.263430994668485852e-02
1.753810715215719518e-01,-0.000000000000000000e+00
2.481285830479609544e-01,1.409862293162340158e-02
3.554763246474720306e-01,8.369384207828378663e-02
2.434472053192137386e-01,1.640539922452331073e-02
3.764707095779313839e-01,5.249204890446140803e-02
2.450251462186342488e-01,2.423494077352105966e-02
3.664415826949439237e-01,6.987163154461469017e-02
9.613967751213960133e-02,-0.000000000000000000e+00
3.054659100527888360e-01,1.146416797160307310e-02
3.902391208875687911e-01,7.103325621654048294e-02
3.835065458801187877e-01,8.295653579521217180e-02
3.313370074479181082e-01,7.276239220081398562e-02
3.427346142746065527e-01,1.972651804431102204e-02
3.994616093571602966e-01,3.014623461523002063e-02
3.173226798895059098e-01,2.363857106876586511e-02
3.689949774171958907e-01,7.093280159807437146e-02
3.289448512749322262e-01,4.224213318673235296e-02
3.370526255203453725e-01,2.335542543896225454e-02
3.377317931838565990e-01,3.082864586575070204e-02
3.362322546254954414e-01,7.925481742400752871e-02
2.477937527375873583e-01,1.789667488666313658e-02
2.877361816507966186e-01,3.477469117919922137e-02
2.180788402219132616e-01,8.311793537852612754e-03
3.212921349193125775e-01,5.803313587444611926e-02
1.998864474043750006e-01,6.074041286739025394e-03
3.016156327926483582e-01,5.484011137377872713e-02
2.387623047681397270e-01,3.466028738951186516e-02
2.294905583025260154e-01,1.184408798827376805e-02
2.570194204195768717e-01,6.031432821067723125e-03
4.109222255713328442e-01,9.827346651129204025e-02
3.164319685778742008e-01,3.035386008211352071e-02
1.819587877193776793e-01,1.733093415140858629e-02
3.453580622703109615e-01,4.297517568785504116e-02
3.132137582408340837e-01,5.146691165883642699e-02
2.683090096130378299e-01,1.856136075731147639e-02
2.893272250419952618e-01,2.488460198532422424e-02
2.963314740197053876e-01,5.073016109329489542e-02
1.821695690701881643e-01,6.241478038467409770e-03
3.039615588825804737e-01,8.218917631946361102e-02
2.819080765600793792e-01,1.526877188559913959e-02
2.985665984039582721e-01,4.293348769444343266e-02
3.316545619053828386e-01,4.064771162828640511e-02
4.205541834728608874e-01,1.008645864069600134e-01
4.523505295563503004e-01,1.238138097639042284e-01
4.016142832195875867e-01,1.044525760170909867e-01
4.625429583922378018e-01,1.154491658334513282e-01
