3.067420840951483041e-01,3.087328561606312444e-02
3.023344108039103251e-01,2.655569800736568703e-02
2.923822759421417783e-01,2.457377430710478913e-02
3.105142742644370624e-01,2.840323842460902234e-02
2.908844403329975403e-01,2.193807808361054879e-02
3.079829743306295442e-01,2.733894082478061094e-02
2.897880019574877730e-01,1.839176166055002046e-02
2.913141423792808826e-01,2.014311494040984044e-02
2.815766266945339824e-01,1.816088146784977306e-02
3.022721462739695886e-01,2.606624755445118707e-02
3.071494039544484522e-01,2.656946265754455902e-02
2.916724600684242330e-01,2.259363512025472018e-02
2.999794742302452355e-01,2.797088866836241680e-02
2.867134681488173742e-01,1.868183360327402981e-02
2.935637260269022830e-01,2.362838923433040889e-02
2.878240045642827538e-01,2.073958987878551929e-02
2.997996840295370502e-01,2.294563570776021744e-02
3.016789993532263403e-01,2.586751446679163777e-02
2.976330145176728781e-01,2.604590928162523952e-02
3.084152050145737012e-01,2.699328856575773997e-02
3.057632636926473357e-01,2.734362218689242660e-02
3.078808605101276963e-01,2.734793885666200741e-02
3.093380782754252545e-01,2.696309047565197473e-02
2.742428569611404798e-01,1.640074115787439404e-02
3.089816171878361217e-01,3.014568487820836265e-02
2.973064698956043861e-01,2.166909341772580919e-02
3.136138579914508062e-01,2.877835147350317480e-02
3.119948722432329680e-01,2.640683469515214127e-02
2.900530842182137969e-01,2.164912424917600844e-02
2.977606830201530164e-01,2.201895729754048403e-02
3.027694793626570791e-01,2.571362325294169332e-02
2.883058726404157390e-01,1.843338664795849541e-02
2.945209542855208307e-01,2.169792079100118717e-02
3.030190761900354857e-01,2.537323597438163880e-02
3.058201730060794987e-01,2.783962075586484883e-02
2.853822613823065457e-01,2.162966352939475062e-02
3.026865806331737185e-01,2.719772490323802902e-02
3.111227704512036230e-01,3.023973936133618826e-02
3.146342144207857627e-01,2.844930840362510163e-02
3.033110916538858115e-01,2.700611807598728847e-02
2.938360704117872757e-01,2.634732569400123625e-02
2.978229067903478411e-01,2.628331504047059369e-02
3.003001212678571008e-01,2.435847397200477729e-02
3.039286990954472301e-01,2.644895961280146340e-02
2.814088480081201604e-01,1.869251489051175497e-02
3.039710316574494309e-01,2.544971385721100932e-02
3.222274503570878301e-01,3.020083081070043529e-02
3.151252627745880774e-01,3.131201009500367977e-02
3.087713776514915964e-01,2.937634691947029614e-02
3.132870672369711396e-01,3.022967590889011000e-02
3.101913879144194142e-01,2.661307188939867480e-02
2.968317060801612395e-01,2.262612485299130005e-02
3.020802882546753665e-01,2.439936592005174931e-02
2.804869683222132037e-01,1.987309887109970502e-02
2.980192509295890302e-01,2.148552348755143615e-02
2.994051323198810288e-01,1.966011887387008814e-02
3.059423005786476857e-01,2.849201745149526621e-02
3.005233127434585039e-01,2.542122072600998955e-02
2.962694232221682045e-01,2.424906740692974599e-02
3.078960589368079370e-01,2.642247617721433031e-02
2.915342217442531969e-01,2.298024574022897865e-02
3.064508669472754687e-01,2.514048245391861322e-02
3.070382674296710523e-01,2.598227399872913429e-02
2.837159451325497739e-01,2.237780952272809196e-02
2.922979275767147445e-01,2.104136557867831991e-02
2.799780720051954774e-01,1.908114240188177324e-02
2.900443604344420945e-01,1.916165926568920083e-02
3.007253274776361396e-01,2.397303349566515251e-02
3.004738543010848639e-01,2.474990199628527079e-02
2.937128409842651999e-01,2.399488352834777682e-02
2.929754519937228796e-01,2.111747588959873856e-02
2.927552758509617270e-01,2.428548871960699990e-02
2.851026680002732294e-01,2.072219713967130700e-02
3.023645111680574038e-01,2.790503395151807189e-02
3.086067700229363497e-01,3.105220352116469518e-02
3.037785601050730921e-01,2.901934858644126050e-02
2.911268508325736692e-01,2.370404638094785257e-02
2.928353169172258630e-01,2.323501278791728283e-02
2.964505668823321227e-01,2.530772625464031492e-02
2.904342472056030688e-01,1.889131711591036586e-02
2.895784644267197505e-01,2.226105693837406377e-02
2.784384356184074760e-01,1.645622237009661606e-02
2.948031589071645753e-01,2.353318397624694358e-02
2.804561163843056204e-01,1.882347667049582424e-02
3.126385642794529685e-01,3.100933517954470101e-02
2.977425361124851344e-01,2.439094751475823913e-02
2.930979503805929975e-01,2.291056329681455395e-02
2.921599968835637551e-01,2.221155708152605310e-02
2.900806624126945898e-01,2.017270450358766773e-02
3.020536751563523414e-01,2.653222493837515197e-02
3.009191840549067520e-01,2.389987499709905761e-02
2.877781321792856617e-01,2.131474923288353279e-02
