2.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.999999999999999889e-01,3.077584116924564350e-01,7.499999999999999722e-02,7.088501373041047882e-02,3.697767170237128975e-02,7.900225764407077245e-01,9.431000000000000494e-01
2.000000000000000000e+00,3.200000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+04,2.999999999999999889e-01,3.078557682358436520e-01,3.749999999999999861e-02,3.549060249848166176e-02,3.294607214349729030e-02,5.492571330395497053e-01,9.755000000000000338e-01
8.000000000000000000e+00,1.280000000000000000e+02,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+04,2.999999999999999889e-01,2.997781793183716403e-01,1.874999999999999931e-02,1.885573932027962557e-02,2.536342846336478440e-02,2.845230215536870277e-01,9.999000000000000110e-01
3.200000000000000000e+01,5.120000000000000000e+02,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+04,2.999999999999999889e-01,2.998842058022120893e-01,9.374999999999999653e-03,9.430206568056580946e-03,2.485468365831327783e-02,1.410693394823063773e-01,1.000000000000000000e+00
1.280000000000000000e+02,2.048000000000000000e+03,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+04,2.999999999999999889e-01,2.999421029011060114e-01,4.687499999999999827e-03,4.715103284028322565e-03,2.249814667390521994e-02,7.678295110012652025e-02,1.000000000000000000e+00
5.120000000000000000e+02,8.192000000000000000e+03,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+04,2.999999999999999889e-01,2.999710514505529724e-01,2.343749999999999913e-03,2.357551642014164752e-03,2.237040401367477657e-02,4.897603440958420845e-02,1.000000000000000000e+00
2.048000000000000000e+03,3.276800000000000000e+04,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+04,2.999999999999999889e-01,2.999855257252765361e-01,1.171874999999999957e-03,1.178775821007081075e-03,2.039521502316306301e-02,3.962654414171055267e-02,1.000000000000000000e+00
8.192000000000000000e+03,1.310720000000000000e+05,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+04,2.999999999999999889e-01,2.999927628626382070e-01,5.859374999999999783e-04,5.893879105035384775e-04,2.028548894659645482e-02,3.750041772802208129e-02,1.000000000000000000e+00
